age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,32,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
40,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,121,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
35,admin.,single,university.degree,no,no,no,telephone,jun,mon,320,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
41,technician,single,university.degree,no,no,no,telephone,jun,mon,382,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,273,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
32,blue-collar,married,basic.9y,no,yes,unknown,telephone,jun,mon,39,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,162,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
46,admin.,single,high.school,no,no,no,telephone,jun,mon,418,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37,entrepreneur,single,university.degree,no,yes,no,telephone,jun,mon,348,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
36,management,unknown,university.degree,no,yes,yes,telephone,jun,mon,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
52,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,401,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
30,technician,divorced,professional.course,no,no,no,telephone,jun,mon,332,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
38,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,mon,101,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
41,blue-collar,divorced,basic.6y,no,no,no,telephone,jun,mon,66,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37,admin.,married,high.school,no,yes,no,telephone,jun,mon,599,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
48,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,92,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
41,blue-collar,divorced,basic.9y,unknown,no,unknown,telephone,jun,mon,294,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
44,unknown,single,basic.9y,unknown,yes,no,telephone,jun,mon,76,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
31,blue-collar,divorced,high.school,no,no,yes,telephone,jun,mon,27,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
29,admin.,single,university.degree,no,yes,no,telephone,jun,mon,359,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
42,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,88,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
34,services,married,high.school,no,yes,no,telephone,jun,mon,76,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
35,services,single,high.school,no,no,no,telephone,jun,mon,41,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
58,unemployed,unknown,basic.4y,unknown,no,no,telephone,jun,mon,170,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37,technician,married,basic.6y,no,no,no,telephone,jun,mon,87,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
47,unknown,married,unknown,unknown,no,no,telephone,jun,mon,139,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
29,admin.,married,university.degree,no,no,no,telephone,jun,mon,81,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
25,unemployed,single,high.school,unknown,yes,no,telephone,jun,mon,53,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
24,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,607,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
33,admin.,married,high.school,no,no,no,telephone,jun,mon,314,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
32,blue-collar,married,high.school,unknown,no,no,telephone,jun,mon,353,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,75,7,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
57,management,married,university.degree,unknown,no,no,telephone,jun,mon,103,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,2769,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
49,management,married,high.school,no,yes,no,telephone,jun,mon,26,18,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
30,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,141,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
39,entrepreneur,married,high.school,no,unknown,unknown,telephone,jun,mon,440,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
36,blue-collar,single,university.degree,unknown,no,no,telephone,jun,mon,323,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
54,technician,married,high.school,no,no,no,telephone,jun,mon,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
41,technician,married,university.degree,unknown,yes,no,telephone,jun,tue,153,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,married,professional.course,unknown,no,no,telephone,jun,tue,78,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,tue,100,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,329,13,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
59,retired,single,high.school,no,no,no,telephone,jun,tue,193,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,services,single,university.degree,no,yes,no,telephone,jun,tue,57,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.6y,no,no,unknown,telephone,jun,tue,196,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,single,basic.4y,no,no,no,telephone,jun,tue,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,services,divorced,high.school,no,no,no,telephone,jun,tue,115,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,blue-collar,single,basic.4y,no,no,no,telephone,jun,tue,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,70,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,556,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
54,admin.,married,university.degree,no,no,no,telephone,jun,tue,483,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
24,blue-collar,unknown,basic.9y,unknown,no,no,telephone,jun,tue,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,self-employed,single,university.degree,no,no,no,telephone,jun,tue,139,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,management,single,university.degree,no,no,no,telephone,jun,tue,255,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,self-employed,married,professional.course,no,no,yes,telephone,jun,tue,705,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,admin.,single,high.school,no,no,no,telephone,jun,tue,423,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,technician,single,university.degree,no,no,unknown,telephone,jun,tue,48,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,management,married,high.school,unknown,yes,no,telephone,jun,tue,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,technician,married,high.school,no,no,no,telephone,jun,tue,157,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,jun,tue,82,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,technician,married,university.degree,no,yes,no,telephone,jun,tue,189,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,tue,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,79,31,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,services,married,high.school,unknown,yes,no,telephone,jun,tue,157,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,self-employed,married,basic.9y,no,unknown,unknown,telephone,jun,tue,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,technician,single,unknown,no,yes,no,telephone,jun,tue,445,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,unemployed,divorced,professional.course,no,yes,unknown,telephone,jun,tue,353,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,housemaid,divorced,basic.4y,unknown,yes,unknown,telephone,jun,tue,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
51,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,tue,781,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
44,admin.,divorced,high.school,unknown,no,no,telephone,jun,tue,81,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,92,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
43,unemployed,married,basic.9y,unknown,yes,no,telephone,jun,tue,200,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,tue,1848,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
27,housemaid,married,basic.9y,unknown,yes,no,telephone,jun,tue,614,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,technician,married,high.school,unknown,yes,no,telephone,jun,tue,115,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
60,self-employed,married,professional.course,unknown,no,no,telephone,jun,tue,247,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,171,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,technician,married,professional.course,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28,student,single,high.school,unknown,no,no,telephone,jun,tue,256,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,services,single,high.school,no,yes,no,telephone,jun,tue,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
52,technician,unknown,high.school,no,no,no,telephone,jun,tue,572,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,services,divorced,high.school,no,yes,no,telephone,jun,tue,42,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,unknown,high.school,no,yes,yes,telephone,jun,tue,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,entrepreneur,single,university.degree,no,no,no,telephone,jun,tue,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,admin.,married,high.school,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,services,married,professional.course,no,no,no,telephone,jun,tue,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22,services,single,basic.4y,no,yes,no,telephone,jun,tue,249,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,services,married,basic.6y,unknown,no,yes,telephone,jun,tue,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,retired,married,basic.4y,unknown,no,no,telephone,jun,tue,394,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,university.degree,no,no,no,telephone,jun,tue,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,management,married,basic.4y,unknown,no,no,telephone,jun,tue,847,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,admin.,married,high.school,unknown,no,no,telephone,jun,tue,675,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,jun,tue,273,27,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,single,university.degree,no,no,no,telephone,jun,tue,641,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,admin.,married,university.degree,no,no,yes,telephone,jun,tue,544,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
58,admin.,single,professional.course,unknown,no,no,telephone,jun,tue,203,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,married,university.degree,unknown,no,no,telephone,jun,tue,338,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,264,16,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,admin.,married,unknown,no,yes,no,telephone,jun,tue,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,services,married,high.school,no,no,no,telephone,jun,tue,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,services,single,high.school,no,no,no,telephone,jun,tue,363,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,tue,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,technician,married,university.degree,unknown,no,no,telephone,jun,tue,130,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,admin.,divorced,high.school,no,no,no,telephone,jun,tue,132,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,tue,1208,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,management,married,university.degree,no,yes,no,telephone,jun,tue,228,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,self-employed,divorced,professional.course,unknown,yes,no,telephone,jun,wed,235,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
54,blue-collar,married,high.school,no,yes,yes,telephone,jun,wed,26,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,61,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,245,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
38,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,151,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
34,technician,married,university.degree,no,yes,no,telephone,jun,wed,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
51,technician,married,high.school,unknown,no,yes,telephone,jun,wed,137,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
24,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,126,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,262,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,350,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
34,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,102,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,technician,married,professional.course,no,no,no,telephone,jun,wed,371,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,190,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
25,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,680,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
35,technician,single,professional.course,no,no,no,telephone,jun,wed,394,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,services,single,basic.6y,no,no,no,telephone,jun,wed,533,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,173,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
29,admin.,married,high.school,no,no,yes,telephone,jun,wed,97,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
23,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,94,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,wed,15,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
36,services,single,high.school,no,no,no,telephone,jun,wed,142,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,services,married,high.school,no,yes,no,telephone,jun,wed,443,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,115,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
54,retired,single,basic.4y,unknown,no,no,telephone,jun,wed,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,1540,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
34,admin.,single,high.school,no,no,yes,telephone,jun,wed,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
28,services,single,high.school,no,no,no,telephone,jun,wed,124,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,blue-collar,unknown,basic.9y,no,no,no,telephone,jun,wed,1218,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
27,technician,married,university.degree,no,yes,yes,telephone,jun,wed,55,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
25,services,married,high.school,no,yes,no,telephone,jun,wed,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
28,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,387,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
55,management,single,basic.4y,no,no,no,telephone,jun,wed,205,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
29,management,married,university.degree,no,no,no,telephone,jun,wed,332,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
25,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
29,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,wed,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,wed,440,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
55,management,single,basic.4y,no,yes,no,telephone,jun,wed,58,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
29,admin.,single,high.school,no,yes,no,telephone,jun,wed,356,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,wed,320,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
28,admin.,married,university.degree,unknown,no,no,telephone,jun,wed,392,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
56,technician,single,university.degree,no,yes,no,telephone,jun,wed,308,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
25,technician,married,professional.course,no,yes,no,telephone,jun,wed,149,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
31,housemaid,married,professional.course,no,yes,no,telephone,jun,wed,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
36,admin.,married,high.school,unknown,yes,unknown,telephone,jun,wed,100,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,student,single,university.degree,no,yes,no,telephone,jun,wed,209,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
41,services,married,high.school,no,unknown,unknown,telephone,jun,wed,707,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
32,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,wed,13,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
41,technician,single,professional.course,no,yes,no,telephone,jun,wed,1255,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
29,technician,divorced,professional.course,unknown,yes,no,telephone,jun,wed,11,19,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
39,management,married,basic.9y,no,no,no,telephone,jun,wed,255,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
27,admin.,single,university.degree,no,no,no,telephone,jun,wed,443,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
54,unemployed,married,high.school,no,no,no,telephone,jun,wed,36,16,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
52,blue-collar,divorced,high.school,no,no,no,telephone,jun,wed,18,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
42,blue-collar,married,high.school,unknown,no,unknown,telephone,jun,wed,257,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
56,retired,married,basic.4y,no,yes,no,telephone,jun,wed,19,30,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
41,services,unknown,basic.9y,no,yes,unknown,telephone,jun,wed,404,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
59,retired,married,basic.9y,no,yes,unknown,telephone,jun,wed,2093,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
